생산일,제품코드,제품명,생산수량,제품LOT,소비기한,상태,채널
2026-04-28,PR047,,84,PRD-20260428-PR047-9271,2026-07-27,완료,coupang
2026-04-28,PR057,,252,PRD-20260428-PR057-9271,2026-05-01,완료,coupang
2026-04-28,PR058,,36,PRD-20260428-PR058-9271,2026-07-27,완료,coupang
2026-04-28,PR059,,7,PRD-20260428-PR059-9271,2026-05-01,완료,coupang
2026-04-28,PR060,,7,PRD-20260428-PR060-9271,2026-05-01,완료,coupang
2026-04-28,PR061,,7,PRD-20260428-PR061-9271,2026-05-01,완료,coupang
2026-04-28,PR062,,7,PRD-20260428-PR062-9271,2026-05-01,완료,coupang
2026-04-28,PR063,,7,PRD-20260428-PR063-9271,2026-05-01,완료,coupang
2026-04-28,PR065,,7,PRD-20260428-PR065-9271,2026-07-27,완료,coupang
2026-04-28,PR065,,7,PRD-20260428-PR065-9271,2026-07-27,완료,coupang
2026-04-28,PR066,,7,PRD-20260428-PR066-9271,2026-05-01,완료,coupang
2026-04-28,PR067,,36,PRD-20260428-PR067-9271,2026-05-01,완료,coupang
2026-04-28,PR068,,7,PRD-20260428-PR068-9271,2026-05-01,완료,coupang
2026-04-28,PR069,,12,PRD-20260428-PR069-9271,2026-05-01,완료,coupang
2026-04-28,PR070,,8,PRD-20260428-PR070-9271,2026-05-01,완료,coupang
2026-04-28,PR071,,7,PRD-20260428-PR071-9271,2026-05-03,완료,coupang
2026-04-28,PR072,,4,PRD-20260428-PR072-9271,2026-05-03,완료,coupang
2026-04-28,PR073,,4,PRD-20260428-PR073-9271,2026-05-01,완료,coupang
2026-04-28,PR074,,8,PRD-20260428-PR074-9271,2026-07-27,완료,coupang
2026-04-28,PR075,,16,PRD-20260428-PR075-9271,2026-05-02,완료,coupang
2026-04-28,PR077,,5,PRD-20260428-PR077-9271,2026-05-01,완료,coupang
2026-04-28,PR078,,7,PRD-20260428-PR078-9271,2026-05-03,완료,coupang
2026-04-28,PR079,,48,PRD-20260428-PR079-9271,2026-05-01,완료,coupang
2026-04-28,PR079,,56,PRD-20260428-PR079-9271,2026-05-01,완료,coupang
2026-04-28,PR080,,36,PRD-20260428-PR080-9271,2026-07-27,완료,coupang
2026-04-28,PR081,,16,PRD-20260428-PR081-9271,2026-05-01,완료,coupang
2026-04-28,PR082,,5,PRD-20260428-PR082-9271,2026-05-01,완료,coupang
2026-04-28,PR083,,16,PRD-20260428-PR083-9271,2026-07-27,완료,coupang
2026-04-28,PR084,,18,PRD-20260428-PR084-9271,2026-05-03,완료,coupang
2026-04-28,PR085,,7,PRD-20260428-PR085-9271,2026-05-01,완료,coupang
2026-04-28,PR086,,7,PRD-20260428-PR086-9271,2026-05-01,완료,coupang
2026-04-28,PR087,,5,PRD-20260428-PR087-9271,2026-05-01,완료,coupang
2026-04-28,PR088,,8,PRD-20260428-PR088-9271,2026-05-01,완료,coupang
2026-04-28,PR089,,32,PRD-20260428-PR089-9271,2026-05-01,완료,coupang
2026-04-28,PR090,,6,PRD-20260428-PR090-9271,2026-05-01,완료,coupang
2026-04-28,PR091,,8,PRD-20260428-PR091-9271,2026-05-01,완료,coupang
2026-04-28,PR092,,96,PRD-20260428-PR092-9271,2026-07-27,완료,coupang
2026-04-28,PR093,,8,PRD-20260428-PR093-9271,2026-05-01,완료,coupang
2026-04-28,PR094,,8,PRD-20260428-PR094-9271,2026-05-01,완료,coupang
2026-04-28,PR095,,8,PRD-20260428-PR095-9271,2026-05-01,완료,coupang
2026-04-28,PR096,,10,PRD-20260428-PR096-9271,2026-05-01,완료,coupang
2026-04-28,PR097,,10,PRD-20260428-PR097-9271,2026-05-01,완료,coupang
2026-04-28,PR098,,10,PRD-20260428-PR098-9271,2026-05-01,완료,coupang
2026-04-28,PR099,,10,PRD-20260428-PR099-9271,2026-05-01,완료,coupang
2026-04-28,PR100,,10,PRD-20260428-PR100-9271,2026-05-01,완료,coupang
2026-04-28,PR106,,40,PRD-20260428-PR106-9271,2026-05-01,완료,coupang
2026-04-28,PR108,,10,PRD-20260428-PR108-9271,2026-05-01,완료,coupang
2026-04-28,PR109,,10,PRD-20260428-PR109-9271,2026-05-01,완료,coupang
2026-04-28,PR110,,10,PRD-20260428-PR110-9271,2026-05-01,완료,coupang
2026-04-28,PR111,,20,PRD-20260428-PR111-9271,2026-05-01,완료,coupang
2026-04-28,PR112,,80,PRD-20260428-PR112-9271,2026-05-01,완료,coupang
2026-04-28,PR113,,20,PRD-20260428-PR113-9271,2026-05-01,완료,coupang
2026-04-28,PR114,,120,PRD-20260428-PR114-9271,2026-05-01,완료,coupang
2026-04-28,PR115,,10,PRD-20260428-PR115-9271,2026-05-05,완료,coupang
2026-04-28,PR116,,10,PRD-20260428-PR116-9271,2026-05-01,완료,coupang
2026-04-28,PR117,,40,PRD-20260428-PR117-9271,2026-05-01,완료,coupang
2026-04-28,PR118,,60,PRD-20260428-PR118-9271,2026-05-01,완료,coupang
2026-04-28,PR119,,20,PRD-20260428-PR119-9271,2026-05-01,완료,coupang
2026-04-28,PR120,,40,PRD-20260428-PR120-9271,2026-05-01,완료,coupang
2026-04-28,PR122,,10,PRD-20260428-PR122-9271,2026-05-01,완료,coupang
2026-04-28,PR123,,20,PRD-20260428-PR123-9271,2026-05-01,완료,coupang
2026-04-28,PR124,,10,PRD-20260428-PR124-9271,2026-05-01,완료,coupang
2026-04-28,PR125,,10,PRD-20260428-PR125-9271,2026-05-01,완료,coupang
2026-04-28,PR127,,6,PRD-20260428-PR127-9271,2026-05-01,완료,coupang
2026-04-28,PR128,,30,PRD-20260428-PR128-9271,2026-05-01,완료,coupang
2026-04-28,PR129,,10,PRD-20260428-PR129-9271,2026-05-01,완료,coupang
2026-04-28,PR141,,20,PRD-20260428-PR141-9271,2026-05-29,완료,coupang
2026-04-28,PR150,,4,PRD-20260428-PR150-9271,2026-05-01,완료,coupang
2026-04-28,PR153,,6,PRD-20260428-PR153-9271,2026-05-01,완료,coupang
2026-04-28,PR154,,7,PRD-20260428-PR154-9271,2026-07-27,완료,coupang
2026-04-28,PR155,,6,PRD-20260428-PR155-9271,2026-05-01,완료,coupang
2026-04-28,PR159,,3,PRD-20260428-PR159-9271,2026-05-02,완료,coupang
2026-04-28,PR160,,3,PRD-20260428-PR160-9271,2026-05-01,완료,coupang
2026-04-28,PR161,,10,PRD-20260428-PR161-9271,2026-05-01,완료,coupang
2026-04-28,PR165,,10,PRD-20260428-PR165-9271,2026-05-01,완료,coupang
2026-04-28,PR170,,10,PRD-20260428-PR170-9271,2026-05-01,완료,coupang
2026-04-28,PR171,,60,PRD-20260428-PR171-9271,2026-05-01,완료,coupang
2026-04-28,PR172,,10,PRD-20260428-PR172-9271,2026-05-01,완료,coupang
2026-04-28,PR173,,10,PRD-20260428-PR173-9271,2026-05-01,완료,coupang
2026-04-28,PR174,,10,PRD-20260428-PR174-9271,2026-05-01,완료,coupang
2026-04-28,PR175,,20,PRD-20260428-PR175-9271,2026-05-29,완료,coupang
2026-04-28,PR176,,3,PRD-20260428-PR176-9271,2026-05-01,완료,coupang
2026-04-28,PR177,,6,PRD-20260428-PR177-9271,2026-05-01,완료,coupang
2026-04-28,PR178,,6,PRD-20260428-PR178-9271,2026-05-01,완료,coupang
2026-04-28,PR186,,10,PRD-20260428-PR186-9271,2026-05-01,완료,coupang
2026-04-28,PR188,,7,PRD-20260428-PR188-9271,2026-05-01,완료,coupang
2026-04-28,PR189,,7,PRD-20260428-PR189-9271,2026-05-01,완료,coupang
2026-04-28,PR193,,6,PRD-20260428-PR193-9271,2026-05-01,완료,coupang
2026-04-28,PR195,,100,PRD-20260428-PR195-9271,2026-05-29,완료,coupang
2026-04-28,PR196,,60,PRD-20260428-PR196-9271,2026-05-01,완료,coupang
2026-04-28,PR197,,60,PRD-20260428-PR197-9271,2026-05-01,완료,coupang
2026-04-28,PR198,,40,PRD-20260428-PR198-9271,2026-05-01,완료,coupang
2026-04-28,PR199,,40,PRD-20260428-PR199-9271,2026-05-01,완료,coupang
2026-04-28,PR200,,40,PRD-20260428-PR200-9271,2026-05-01,완료,coupang
2026-04-28,PR202,,64,PRD-20260428-PR202-9271,2026-05-29,완료,coupang
2026-04-28,PR206,,20,PRD-20260428-PR206-9271,2026-05-29,완료,coupang
2026-04-28,PR209,,40,PRD-20260428-PR209-9271,2026-05-29,완료,coupang
2026-04-28,PR229,,40,PRD-20260428-PR229-9271,2026-07-27,완료,coupang
2026-04-27,PD192,"아몬드토끼쿠키, 1개, 180g",14,PRD-20260427-PD192-9978,2026-04-30,완료,coupang
2026-04-27,PR001,,6,PRD-20260427-PR001-9978,2026-04-30,완료,coupang
2026-04-27,PR002,,3,PRD-20260427-PR002-9978,2026-04-30,완료,coupang
2026-04-27,PR003,,4,PRD-20260427-PR003-9978,2026-04-30,완료,coupang
2026-04-27,PR004,,10,PRD-20260427-PR004-9978,2026-04-30,완료,coupang
2026-04-27,PR004,,6,PRD-20260427-PR004-9978,2026-04-30,완료,coupang
2026-04-27,PR005,,1,PRD-20260427-PR005-5089,2026-05-02,완료,oasis_paste
2026-04-27,PR005,,8,PRD-20260427-PR005-9978,2026-05-02,완료,coupang
2026-04-27,PR007,,1,PRD-20260427-PR007-5089,2026-08-04,완료,oasis_paste
2026-04-27,PR008,,15,PRD-20260427-PR008-9978,2026-04-30,완료,coupang
2026-04-27,PR011,,6,PRD-20260427-PR011-9978,2026-04-30,완료,coupang
2026-04-27,PR012,,6,PRD-20260427-PR012-9978,2026-04-30,완료,coupang
2026-04-27,PR013,,8,PRD-20260427-PR013-9978,2026-05-01,완료,coupang
2026-04-27,PR014,,14,PRD-20260427-PR014-9978,2026-07-26,완료,coupang
2026-04-27,PR015,,14,PRD-20260427-PR015-9978,2026-04-30,완료,coupang
2026-04-27,PR016,,12,PRD-20260427-PR016-9978,2026-05-01,완료,coupang
2026-04-27,PR017,,12,PRD-20260427-PR017-9978,2026-05-01,완료,coupang
2026-04-27,PR017,,12,PRD-20260427-PR017-9978,2026-05-01,완료,coupang
2026-04-27,PR018,,4,PRD-20260427-PR018-9978,2026-05-01,완료,coupang
2026-04-27,PR020,,26,PRD-20260427-PR020-5089,2026-07-26,완료,oasis_paste
2026-04-27,PR020,,32,PRD-20260427-PR020-9978,2026-07-26,완료,coupang
2026-04-27,PR021,,3,PRD-20260427-PR021-9978,2026-04-30,완료,coupang
2026-04-27,PR022,,2,PRD-20260427-PR022-5089,2026-05-02,완료,oasis_paste
2026-04-27,PR022,,12,PRD-20260427-PR022-9978,2026-05-02,완료,coupang
2026-04-27,PR024,,7,PRD-20260427-PR024-9978,2026-04-30,완료,coupang
2026-04-27,PR025,,7,PRD-20260427-PR025-9978,2026-04-30,완료,coupang
2026-04-27,PR026,,12,PRD-20260427-PR026-9978,2026-04-30,완료,coupang
2026-04-27,PR027,,3,PRD-20260427-PR027-5089,2026-05-02,완료,oasis_paste
2026-04-27,PR028,,6,PRD-20260427-PR028-9978,2026-04-30,완료,coupang
2026-04-27,PR029,,8,PRD-20260427-PR029-5089,2026-05-02,완료,oasis_paste
2026-04-27,PR029,,6,PRD-20260427-PR029-9978,2026-05-02,완료,coupang
2026-04-27,PR030,,7,PRD-20260427-PR030-9978,2026-04-30,완료,coupang
2026-04-27,PR031,,2,PRD-20260427-PR031-5089,2026-07-26,완료,oasis_paste
2026-04-27,PR031,,48,PRD-20260427-PR031-9978,2026-07-26,완료,coupang
2026-04-27,PR031,,48,PRD-20260427-PR031-9978,2026-07-26,완료,coupang
2026-04-27,PR031,,12,PRD-20260427-PR031-9978,2026-07-26,완료,coupang
2026-04-27,PR032,,7,PRD-20260427-PR032-9978,2026-04-30,완료,coupang
2026-04-27,PR033,,7,PRD-20260427-PR033-9978,2026-04-30,완료,coupang
2026-04-27,PR035,,7,PRD-20260427-PR035-9978,2026-04-30,완료,coupang
2026-04-27,PR036,,8,PRD-20260427-PR036-9978,2026-04-30,완료,coupang
2026-04-27,PR038,,21,PRD-20260427-PR038-9978,2026-07-26,완료,coupang
2026-04-27,PR039,,6,PRD-20260427-PR039-9978,2026-04-30,완료,coupang
2026-04-27,PR040,,427,PRD-20260427-PR040-9978,2026-07-26,완료,coupang
2026-04-27,PR041,,45,PRD-20260427-PR041-5089,2026-05-02,완료,oasis_paste
2026-04-27,PR041,,48,PRD-20260427-PR041-9978,2026-05-02,완료,coupang
2026-04-27,PR043,,7,PRD-20260427-PR043-9978,2026-07-26,완료,coupang
2026-04-27,PR044,,12,PRD-20260427-PR044-9978,2026-04-30,완료,coupang
2026-04-27,PR045,,12,PRD-20260427-PR045-9978,2026-04-30,완료,coupang
2026-04-27,PR046,,35,PRD-20260427-PR046-9978,2026-04-30,완료,coupang
2026-04-27,PR047,,120,PRD-20260427-PR047-9978,2026-07-26,완료,coupang
2026-04-27,PR057,,147,PRD-20260427-PR057-9978,2026-04-30,완료,coupang
2026-04-27,PR058,,24,PRD-20260427-PR058-9978,2026-07-26,완료,coupang
2026-04-27,PR059,,7,PRD-20260427-PR059-9978,2026-04-30,완료,coupang
2026-04-27,PR060,,7,PRD-20260427-PR060-9978,2026-04-30,완료,coupang
2026-04-27,PR061,,7,PRD-20260427-PR061-9978,2026-04-30,완료,coupang
2026-04-27,PR062,,7,PRD-20260427-PR062-9978,2026-04-30,완료,coupang
2026-04-27,PR063,,7,PRD-20260427-PR063-9978,2026-04-30,완료,coupang
2026-04-27,PR065,,7,PRD-20260427-PR065-9978,2026-07-26,완료,coupang
2026-04-27,PR065,,7,PRD-20260427-PR065-9978,2026-07-26,완료,coupang
2026-04-27,PR066,,7,PRD-20260427-PR066-9978,2026-04-30,완료,coupang
2026-04-27,PR067,,36,PRD-20260427-PR067-9978,2026-04-30,완료,coupang
2026-04-27,PR068,,7,PRD-20260427-PR068-9978,2026-04-30,완료,coupang
2026-04-27,PR069,,12,PRD-20260427-PR069-9978,2026-04-30,완료,coupang
2026-04-27,PR070,,8,PRD-20260427-PR070-9978,2026-04-30,완료,coupang
2026-04-27,PR071,,83,PRD-20260427-PR071-5089,2026-05-02,완료,oasis_paste
2026-04-27,PR071,,7,PRD-20260427-PR071-9978,2026-05-02,완료,coupang
2026-04-27,PR072,,30,PRD-20260427-PR072-5089,2026-05-02,완료,oasis_paste
2026-04-27,PR072,,4,PRD-20260427-PR072-9978,2026-05-02,완료,coupang
2026-04-27,PR073,,4,PRD-20260427-PR073-9978,2026-04-30,완료,coupang
2026-04-27,PR074,,8,PRD-20260427-PR074-9978,2026-07-26,완료,coupang
2026-04-27,PR075,,16,PRD-20260427-PR075-9978,2026-05-01,완료,coupang
2026-04-27,PR077,,5,PRD-20260427-PR077-9978,2026-04-30,완료,coupang
2026-04-27,PR078,,49,PRD-20260427-PR078-5089,2026-05-02,완료,oasis_paste
2026-04-27,PR078,,7,PRD-20260427-PR078-9978,2026-05-02,완료,coupang
2026-04-27,PR079,,63,PRD-20260427-PR079-9978,2026-04-30,완료,coupang
2026-04-27,PR079,,48,PRD-20260427-PR079-9978,2026-04-30,완료,coupang
2026-04-27,PR080,,24,PRD-20260427-PR080-9978,2026-07-26,완료,coupang
2026-04-27,PR081,,16,PRD-20260427-PR081-9978,2026-04-30,완료,coupang
2026-04-27,PR082,,5,PRD-20260427-PR082-9978,2026-04-30,완료,coupang
2026-04-27,PR083,,8,PRD-20260427-PR083-9978,2026-07-26,완료,coupang
2026-04-27,PR084,,18,PRD-20260427-PR084-9978,2026-05-02,완료,coupang
2026-04-27,PR085,,7,PRD-20260427-PR085-9978,2026-04-30,완료,coupang
2026-04-27,PR086,,7,PRD-20260427-PR086-9978,2026-04-30,완료,coupang
2026-04-27,PR087,,5,PRD-20260427-PR087-9978,2026-04-30,완료,coupang
2026-04-27,PR088,,8,PRD-20260427-PR088-9978,2026-04-30,완료,coupang
2026-04-27,PR089,,32,PRD-20260427-PR089-9978,2026-04-30,완료,coupang
2026-04-27,PR090,,6,PRD-20260427-PR090-9978,2026-04-30,완료,coupang
2026-04-27,PR091,,8,PRD-20260427-PR091-9978,2026-04-30,완료,coupang
2026-04-27,PR092,,80,PRD-20260427-PR092-9978,2026-07-26,완료,coupang
2026-04-27,PR093,,8,PRD-20260427-PR093-9978,2026-04-30,완료,coupang
2026-04-27,PR094,,8,PRD-20260427-PR094-9978,2026-04-30,완료,coupang
2026-04-27,PR095,,8,PRD-20260427-PR095-9978,2026-04-30,완료,coupang
2026-04-27,PR096,,10,PRD-20260427-PR096-9978,2026-04-30,완료,coupang
2026-04-27,PR097,,10,PRD-20260427-PR097-9978,2026-04-30,완료,coupang
2026-04-27,PR098,,10,PRD-20260427-PR098-9978,2026-04-30,완료,coupang
2026-04-27,PR099,,10,PRD-20260427-PR099-9978,2026-04-30,완료,coupang
2026-04-27,PR100,,10,PRD-20260427-PR100-9978,2026-04-30,완료,coupang
2026-04-27,PR106,,40,PRD-20260427-PR106-9978,2026-04-30,완료,coupang
2026-04-27,PR108,,10,PRD-20260427-PR108-9978,2026-04-30,완료,coupang
2026-04-27,PR109,,10,PRD-20260427-PR109-9978,2026-04-30,완료,coupang
2026-04-27,PR110,,10,PRD-20260427-PR110-9978,2026-04-30,완료,coupang
2026-04-27,PR111,,10,PRD-20260427-PR111-9978,2026-04-30,완료,coupang
2026-04-27,PR112,,70,PRD-20260427-PR112-9978,2026-04-30,완료,coupang
2026-04-27,PR113,,10,PRD-20260427-PR113-9978,2026-04-30,완료,coupang
2026-04-27,PR114,,110,PRD-20260427-PR114-9978,2026-04-30,완료,coupang
2026-04-27,PR115,,10,PRD-20260427-PR115-9978,2026-05-04,완료,coupang
2026-04-27,PR116,,10,PRD-20260427-PR116-9978,2026-04-30,완료,coupang
2026-04-27,PR117,,40,PRD-20260427-PR117-9978,2026-04-30,완료,coupang
2026-04-27,PR118,,60,PRD-20260427-PR118-9978,2026-04-30,완료,coupang
2026-04-27,PR119,,10,PRD-20260427-PR119-9978,2026-04-30,완료,coupang
2026-04-27,PR120,,40,PRD-20260427-PR120-9978,2026-04-30,완료,coupang
2026-04-27,PR122,,10,PRD-20260427-PR122-9978,2026-04-30,완료,coupang
2026-04-27,PR123,,10,PRD-20260427-PR123-9978,2026-04-30,완료,coupang
2026-04-27,PR124,,10,PRD-20260427-PR124-9978,2026-04-30,완료,coupang
2026-04-27,PR125,,10,PRD-20260427-PR125-9978,2026-04-30,완료,coupang
2026-04-27,PR127,,6,PRD-20260427-PR127-9978,2026-04-30,완료,coupang
2026-04-27,PR128,,50,PRD-20260427-PR128-9978,2026-04-30,완료,coupang
2026-04-27,PR129,,10,PRD-20260427-PR129-9978,2026-04-30,완료,coupang
2026-04-27,PR135,,1,PRD-20260427-PR135-2774,2026-07-26,완료,unknown
2026-04-27,PR140,,5,PRD-20260427-PR140-5089,2026-07-30,완료,oasis_paste
2026-04-27,PR141,,20,PRD-20260427-PR141-9978,2026-05-28,완료,coupang
2026-04-27,PR147,,1,PRD-20260427-PR147-5089,2026-07-30,완료,oasis_paste
2026-04-27,PR149,,8,PRD-20260427-PR149-5089,2026-07-30,완료,oasis_paste
2026-04-27,PR150,,4,PRD-20260427-PR150-9978,2026-04-30,완료,coupang
2026-04-27,PR153,,6,PRD-20260427-PR153-9978,2026-04-30,완료,coupang
2026-04-27,PR154,,7,PRD-20260427-PR154-9978,2026-07-26,완료,coupang
2026-04-27,PR155,,6,PRD-20260427-PR155-9978,2026-04-30,완료,coupang
2026-04-27,PR159,,3,PRD-20260427-PR159-9978,2026-05-01,완료,coupang
2026-04-27,PR160,,3,PRD-20260427-PR160-9978,2026-04-30,완료,coupang
2026-04-27,PR161,,15,PRD-20260427-PR161-9978,2026-04-30,완료,coupang
2026-04-27,PR165,,10,PRD-20260427-PR165-9978,2026-04-30,완료,coupang
2026-04-27,PR170,,10,PRD-20260427-PR170-9978,2026-04-30,완료,coupang
2026-04-27,PR171,,60,PRD-20260427-PR171-9978,2026-04-30,완료,coupang
2026-04-27,PR172,,10,PRD-20260427-PR172-9978,2026-04-30,완료,coupang
2026-04-27,PR173,,10,PRD-20260427-PR173-9978,2026-04-30,완료,coupang
2026-04-27,PR174,,10,PRD-20260427-PR174-9978,2026-04-30,완료,coupang
2026-04-27,PR176,,3,PRD-20260427-PR176-9978,2026-04-30,완료,coupang
2026-04-27,PR177,,6,PRD-20260427-PR177-9978,2026-04-30,완료,coupang
2026-04-27,PR178,,6,PRD-20260427-PR178-9978,2026-04-30,완료,coupang
2026-04-27,PR179,,6,PRD-20260427-PR179-9978,2026-05-03,완료,coupang
2026-04-27,PR180,,6,PRD-20260427-PR180-9978,2026-05-03,완료,coupang
2026-04-27,PR181,,6,PRD-20260427-PR181-9978,2026-05-03,완료,coupang
2026-04-27,PR182,,8,PRD-20260427-PR182-9978,2026-05-03,완료,coupang
2026-04-27,PR183,,8,PRD-20260427-PR183-9978,2026-05-03,완료,coupang
2026-04-27,PR186,,10,PRD-20260427-PR186-9978,2026-04-30,완료,coupang
2026-04-27,PR188,,7,PRD-20260427-PR188-9978,2026-04-30,완료,coupang
2026-04-27,PR189,,7,PRD-20260427-PR189-9978,2026-04-30,완료,coupang
2026-04-27,PR193,,6,PRD-20260427-PR193-9978,2026-04-30,완료,coupang
2026-04-27,PR196,,60,PRD-20260427-PR196-9978,2026-04-30,완료,coupang
2026-04-27,PR197,,60,PRD-20260427-PR197-9978,2026-04-30,완료,coupang
2026-04-27,PR198,,40,PRD-20260427-PR198-9978,2026-04-30,완료,coupang
2026-04-27,PR199,,40,PRD-20260427-PR199-9978,2026-04-30,완료,coupang
2026-04-27,PR200,,40,PRD-20260427-PR200-9978,2026-04-30,완료,coupang
2026-04-27,PR202,,64,PRD-20260427-PR202-9978,2026-05-28,완료,coupang
2026-04-27,PR206,,20,PRD-20260427-PR206-9978,2026-05-28,완료,coupang
2026-04-27,PR207,,20,PRD-20260427-PR207-9978,2026-05-28,완료,coupang
2026-04-27,PR209,,20,PRD-20260427-PR209-9978,2026-05-28,완료,coupang
2026-04-27,PR210,,12,PRD-20260427-PR210-9978,2026-05-28,완료,coupang
2026-04-27,PR221,,3,PRD-20260427-PR221-5089,2026-07-30,완료,oasis_paste
2026-04-27,PR222,,6,PRD-20260427-PR222-5089,2026-07-30,완료,oasis_paste
2026-04-27,PR223,,3,PRD-20260427-PR223-5089,2026-07-30,완료,oasis_paste
2026-04-27,PR224,,4,PRD-20260427-PR224-5089,2026-07-30,완료,oasis_paste
2026-04-26,PR135,,1,PRD-20260426-PR135-5774,2026-07-25,완료,unknown
2026-04-25,PR005,,4,PRD-20260425-PR005-8820,2026-04-30,완료,oasis_paste
2026-04-25,PR007,,1,PRD-20260425-PR007-8820,2026-08-04,완료,oasis_paste
2026-04-25,PR020,,27,PRD-20260425-PR020-8820,2026-07-24,완료,oasis_paste
2026-04-25,PR022,,4,PRD-20260425-PR022-8820,2026-04-30,완료,oasis_paste
2026-04-25,PR027,,1,PRD-20260425-PR027-8820,2026-04-30,완료,oasis_paste
2026-04-25,PR029,,11,PRD-20260425-PR029-8820,2026-04-30,완료,oasis_paste
2026-04-25,PR031,,1,PRD-20260425-PR031-8820,2026-07-24,완료,oasis_paste
2026-04-25,PR041,,55,PRD-20260425-PR041-8820,2026-04-30,완료,oasis_paste
2026-04-25,PR071,,88,PRD-20260425-PR071-8820,2026-04-30,완료,oasis_paste
2026-04-25,PR072,,43,PRD-20260425-PR072-8820,2026-04-30,완료,oasis_paste
2026-04-25,PR078,,1,PRD-20260425-PR078-5176,2026-04-30,완료,oasis_paste
2026-04-25,PR084,,2,PRD-20260425-PR084-8820,2026-04-30,완료,oasis_paste
2026-04-25,PR135,,1,PRD-20260425-PR135-2338,2026-07-24,완료,unknown
2026-04-25,PR140,,17,PRD-20260425-PR140-8820,2026-07-28,완료,oasis_paste
2026-04-25,PR147,,7,PRD-20260425-PR147-8820,2026-07-28,완료,oasis_paste
2026-04-25,PR149,,6,PRD-20260425-PR149-8820,2026-07-28,완료,oasis_paste
2026-04-25,PR221,,5,PRD-20260425-PR221-8820,2026-07-28,완료,oasis_paste
2026-04-25,PR222,,7,PRD-20260425-PR222-8820,2026-07-28,완료,oasis_paste
2026-04-25,PR223,,3,PRD-20260425-PR223-8820,2026-07-28,완료,oasis_paste
2026-04-25,PR224,,22,PRD-20260425-PR224-8820,2026-07-28,완료,oasis_paste
2026-04-24,PR005,,6,PRD-20260424-PR005-5545,2026-04-29,완료,oasis_paste
2026-04-24,PR007,,4,PRD-20260424-PR007-5545,2026-07-23,완료,oasis_paste
2026-04-24,PR020,,36,PRD-20260424-PR020-5545,2026-07-23,완료,oasis_paste
2026-04-24,PR029,,18,PRD-20260424-PR029-5545,2026-04-29,완료,oasis_paste
2026-04-24,PR031,,2,PRD-20260424-PR031-5545,2026-07-23,완료,oasis_paste
2026-04-24,PR041,,82,PRD-20260424-PR041-5545,2026-04-29,완료,oasis_paste
2026-04-24,PR071,,164,PRD-20260424-PR071-5545,2026-04-29,완료,oasis_paste
2026-04-24,PR072,,48,PRD-20260424-PR072-5545,2026-04-29,완료,oasis_paste
2026-04-24,PR078,,72,PRD-20260424-PR078-5545,2026-04-29,완료,oasis_paste
2026-04-24,PR135,,1,PRD-20260424-PR135-0545,2026-07-23,완료,unknown
2026-04-24,PR140,,21,PRD-20260424-PR140-5545,2026-07-27,완료,oasis_paste
2026-04-24,PR147,,12,PRD-20260424-PR147-5545,2026-07-27,완료,oasis_paste
2026-04-24,PR149,,54,PRD-20260424-PR149-5545,2026-07-27,완료,oasis_paste
2026-04-24,PR221,,16,PRD-20260424-PR221-5545,2026-07-27,완료,oasis_paste
2026-04-24,PR222,,18,PRD-20260424-PR222-5545,2026-07-27,완료,oasis_paste
2026-04-24,PR223,,6,PRD-20260424-PR223-5545,2026-07-27,완료,oasis_paste
2026-04-24,PR224,,44,PRD-20260424-PR224-5545,2026-07-27,완료,oasis_paste
2026-04-23,PD186,"통밀 발효종 베이글, 1개입, 120g",10,PRD-20260423-PD186-5126,2027-04-23,완료,coupang
2026-04-23,PD192,"아몬드토끼쿠키, 1개, 180g",7,PRD-20260423-PD192-5126,2026-04-26,완료,coupang
2026-04-23,PR001,,6,PRD-20260423-PR001-5126,2026-04-26,완료,coupang
